CIF1,CIF2,Date,Duration
BSTGLD89M31M371Q,KNGRSL57M27L167F,2021-02-23,02:45:00
LYNMRC54A29D009G,STPGLD62R28B530H,2020-01-15,09:00:00
NGYJDY52E48F320W,STOTRY58M28A989V,2020-01-02,00:47:00
JHNDBR55P46G123T,DNKRTI79E46E290E,2020-11-17,08:00:00
WLLRLA58E52G222M,MWNLCS65P09L625X,2020-03-04,05:30:00
WLLNNA58A42C369H,HNSCLE92M26G447Q,2020-02-23,21:06:00
TRYRRT89S21C194F,KLFJMS99H26F422A,2020-11-10,11:54:00
BSTGLD89M31M371Q,PRCRTR79L29L270U,2020-01-30,22:38:00
SMNZND76S52A398Q,LMRGRG63B15G580A,2020-06-09,02:47:00
NCHCRG65B09C503O,HWKSVN87L31F455R,2020-01-06,18:18:00
WLLLLN83R62A857R,SHLLLL52M71L389G,2020-01-05,02:16:00
YNGWLM78P15H590G,SMMNNA60C46H245N,2021-02-19,04:50:00
BNGKMI67E57M079C,MRSTMY83B23B686W,2021-08-22,17:31:00
LMRGRG63B15G580A,SCRFNK98S10L840F,2020-03-27,18:19:00
RBRBRK59H52F562K,THMJTH73T54B844U,2020-07-21,08:29:00
LYNMRC54A29D009G,FLRCLS87M29I936O,2021-09-24,02:04:00
MCLSLL63H59H822V,BRKPRC73A50B608C,2021-08-07,11:06:00
TRYRRT89S21C194F,GLLJRM87C31G580R,2021-05-12,20:10:00
YNGWLM78P15H590G,CLMDWN76E64L105N,2020-01-24,14:11:00
DLLDBR88B63D227F,CHNMNG65R47H002C,2020-09-13,06:05:00
PNTJSS83R28A041V,MRTJSS58A07H134Q,2021-09-28,13:56:00
BDNMRY91S41H505I,LPSMGR93P42C533G,2021-04-18,02:34:00
SHLLLL52M71L389G,PNTJSS83R28A041V,2021-07-06,06:39:00
YNGWLM78P15H590G,WLLNNA58A42C369H,2021-04-23,17:20:00
TCKJYC58A44B774S,FRNGRD51M07G146L,2021-01-17,15:58:00
JMSJHN61L30E689A,STOTRY58M28A989V,2021-02-17,18:43:00
HCKKST50H58L158V,PCKDTH82L44E967N,2020-03-29,02:28:00
WLLDNL90A04A898T,WLLSRL93T52I326Y,2020-08-13,12:19:00
GRNDLD75L03D804W,GNZJMM62R30B198S,2021-05-28,08:31:00
SWNMHL73B21F664V,FGRMHL82H18L237F,2021-05-27,19:52:00
FRSHLN61R41B038O,GNRJNN64B08D299Y,2021-02-06,18:19:00
LCKLPU63A14L248G,CLMBRN67E26H720B,2021-04-07,14:25:00
FGRMHL82H18L237F,MWNLCS65P09L625X,2020-08-21,11:32:00
FRNGRD51M07G146L,SKNJPH51S02C500E,2021-08-02,20:18:00
SLDHLN85A49F422V,MRTJSS58A07H134Q,2021-10-15,01:29:00
DCSGRG75B01H258V,CLPJHN02H25H639J,2021-11-02,07:45:00
SMMNNA60C46H245N,LEEJNA98H48E638A,2021-06-24,13:12:00
MRSTMY83B23B686W,BSTGLD89M31M371Q,2020-01-24,19:35:00
HWKSVN87L31F455R,DWDROA52C53B097U,2021-03-10,16:31:00
NCHCRG65B09C503O,FRSHLN61R41B038O,2020-10-26,13:10:00
CLYMHL68C61B424F,LCKLPU63A14L248G,2021-09-10,09:12:00
GRNDLD75L03D804W,YNGNCY92A42L334B,2020-03-30,05:00:00
CLPJHN02H25H639J,CBRRGG92B14A663J,2021-04-16,20:54:00
JRDRCE97M57L681R,NCHPGY58M48G421Q,2020-07-27,10:20:00
FLDLSU85S24H265W,WLLDNL90A04A898T,2021-07-29,04:28:00
FNKCRL68P25D666Z,MRRTMS79B15C974V,2020-09-26,03:19:00
NDRSLY95E49A745P,VLNKHL81L44L146Q,2020-03-15,10:06:00
YTCRNN69P17A263F,RTCJDY92L65D057O,2020-05-03,21:47:00
CLYMHL68C61B424F,BRWPLN97H69G189W,2020-02-01,17:38:00
THMJTH73T54B844U,MNGMVN93E11E576Y,2020-09-27,23:35:00
RSNJSN91R25L734J,GRNDLD75L03D804W,2020-05-13,18:09:00
BRBJFF97T18A202M,LYNMRC54A29D009G,2020-06-17,02:55:00
KRKPTR52T16L562R,PHLJSN62A18E213Z,2020-08-15,05:34:00
PRVLRA61C44L724S,LMRGRG63B15G580A,2021-06-22,05:33:00
STOTRY58M28A989V,KHNLSI83T46C866B,2021-10-06,10:54:00
WRSFDD70A04B506S,SNCRHR70E02I612L,2020-05-09,08:30:00
SNCRHR70E02I612L,WHLDWN60T17H599M,2021-01-11,09:39:00
PNNRHR81M05E356N,PNTJSS83R28A041V,2020-10-19,00:23:00
BRWSPH60M62E554M,PRVLRA61C44L724S,2021-06-07,05:20:00
RMNMRY96C46H022U,VSLLTT58D59D974O,2021-08-31,08:00:00
DVDKHL98S44G111E,SHLTRS58D49F815D,2020-11-27,06:55:00
THRCRS72D63M021H,DNLRLD97R10E618V,2021-02-23,14:51:00
CLMBRN67E26H720B,TCKJYC58A44B774S,2021-01-01,11:06:00
LCKLPU63A14L248G,SHLTRS58D49F815D,2021-09-11,23:14:00
BRCJHN84D04C780Y,WSSJNF88S47L039A,2021-01-30,13:31:00
KNLSNE96A14I319G,DVDKHL98S44G111E,2021-05-06,21:32:00
VGEZCK52A22H189U,KHNLSI83T46C866B,2021-07-31,06:31:00
JCBRCC50A63M420U,STORBE83T53B535L,2021-04-01,23:36:00
SHLTRS58D49F815D,DNGJML72P16B589Y,2021-05-06,23:43:00
BLNNDR76D29C072G,SMMNNA60C46H245N,2020-05-18,03:02:00
THRCRS72D63M021H,HSLLSE93H63M339H,2020-05-03,19:06:00
BRCJHN84D04C780Y,HSLLSE93H63M339H,2021-02-12,15:12:00
PNINAA54T66I796U,BRNLHE55R64C286K,2021-01-04,07:37:00
JPKLRY63B16C633M,YNGWLM78P15H590G,2021-09-29,18:17:00
SLDHLN85A49F422V,DVDKHL98S44G111E,2020-11-22,22:00:00
LZRLYD51S54E847D,STORBE83T53B535L,2021-06-21,04:19:00
STRBNC73A49G384I,CDRTCY54R28A265E,2020-01-01,07:14:00
FLDLSU85S24H265W,BLNLSI59L44I754K,2020-03-06,07:14:00
KHNLSI83T46C866B,HCKKST50H58L158V,2020-04-20,04:45:00
FRSHLN61R41B038O,DVSBBR79S41M196G,2020-10-03,23:03:00
VGEZCK52A22H189U,CRLCRY02E44E048J,2020-04-20,04:44:00
FRSRTI90B64C539A,SWNMHL73B21F664V,2021-03-31,09:29:00
MWNLCS65P09L625X,SMTNRW84T12I192Q,2021-07-03,21:39:00
HRDSNY94C52M267B,HFNLNC51R06F846Z,2021-07-06,15:54:00
BNGKMI67E57M079C,HSLLSE93H63M339H,2021-01-15,15:37:00
LTTNNA72M57A625D,MROJNF62B58D607A,2020-09-22,09:30:00
KLFJMS99H26F422A,MYRLNL84M29G823I,2020-01-05,12:04:00
MCLSLL63H59H822V,RMNMRY96C46H022U,2020-03-05,06:42:00
HDSDRH98D58D061Q,LNRLVN82B12G713N,2021-10-02,19:58:00
BLNLSI59L44I754K,HSLLSE93H63M339H,2021-08-01,07:54:00
NVRJPH90S21E904H,YTCRNN69P17A263F,2020-03-07,05:22:00
HDSDRH98D58D061Q,STLSNL55P30E537Q,2021-01-09,13:18:00
LCNMGN89P66L277C,MRTJSS58A07H134Q,2020-03-09,13:03:00
CRLCRY02E44E048J,TRYRRT89S21C194F,2020-12-03,20:04:00
GZMDNN67E54L834Z,VLLRRT69R11D041G,2021-05-27,07:50:00
RTCJDY92L65D057O,NDRSLY95E49A745P,2020-01-24,18:49:00
SFSSNT03B58I357V,FGRMHL82H18L237F,2020-09-29,19:10:00
DVDKHL98S44G111E,SPNJRM96H21C062G,2020-03-07,01:00:00
STLSNL55P30E537Q,BRDCRO63R66F162H,2020-09-07,15:43:00
NDRSLY95E49A745P,SMNZND76S52A398Q,2020-10-27,11:04:00
CRRJSO55T31A376Z,PNINAA54T66I796U,2020-07-12,02:23:00
WSSJNF88S47L039A,MRNJYO89D14B440G,2020-07-11,23:44:00
WLLGDN82T25G459Y,MROJNF62B58D607A,2020-05-22,19:10:00
JCBRCC50A63M420U,SHLLLL52M71L389G,2020-09-12,09:06:00
WTSLRN59T47A506O,KLFJMS99H26F422A,2020-01-27,02:30:00
VLNKHL81L44L146Q,GRNDRS80B51E374C,2021-04-17,15:11:00
RTCJDY92L65D057O,TMPDNS94M57C901C,2020-04-02,01:40:00
KNGJSS58L01H528F,LLSVGN67T61D344L,2021-02-19,21:40:00
CPRJHN86P01B167P,FREDTH50S54B120C,2021-05-03,07:24:00
GLLJRM87C31G580R,WRRDMA53D08A127Z,2021-01-01,03:04:00
LPSMGR93P42C533G,WHTRSL88M48G273U,2020-03-13,05:38:00
VSLLTT58D59D974O,HCKKST50H58L158V,2021-04-14,08:34:00
TMPDNS94M57C901C,PLLNHL78D22G311I,2020-07-08,03:03:00
MRNJYO89D14B440G,WRSFDD70A04B506S,2020-10-10,19:08:00
KTHMRL79C44E901I,MCLSLL63H59H822V,2020-04-11,06:31:00
JCBRCC50A63M420U,FLRCLS87M29I936O,2021-02-05,14:17:00
HNYRHR01R25H878A,PCKDTH82L44E967N,2021-11-02,22:12:00
THMJTH73T54B844U,BRBJFF97T18A202M,2020-04-11,04:46:00
HNSCLE92M26G447Q,VLLRRT69R11D041G,2020-02-25,07:08:00
FLDLSU85S24H265W,GRNDRS80B51E374C,2021-10-10,11:23:00
YNGNCY92A42L334B,KLLLRT86E22I414T,2020-08-12,13:58:00
MKLCRS90H44L173G,NDRSLY95E49A745P,2020-04-30,03:09:00
BRDCRO63R66F162H,BRKPRC73A50B608C,2021-09-15,11:46:00
GMBDRK56D23E593M,STLSNL55P30E537Q,2020-06-06,10:31:00
WDWJNN67T25L440J,PHLJSN62A18E213Z,2021-01-07,13:15:00
LPSMGR93P42C533G,CLMDWN76E64L105N,2021-03-06,11:22:00
GBNMTH99A65E012A,BLNLSI59L44I754K,2020-04-04,12:25:00
SHETMY52C08H406D,DCSGRG75B01H258V,2021-07-15,00:15:00
DTHFNC93H03F707B,LRNTMR73E61D321M,2021-11-06,09:33:00
WLLLLN83R62A857R,GZMDNN67E54L834Z,2020-10-10,07:24:00
GNRJNN64B08D299Y,GRBMRN82D57D038L,2021-03-16,10:18:00
SLBPRC85H65A399P,MNGMVN93E11E576Y,2020-03-05,04:54:00
SCRFNK98S10L840F,FRSRTI90B64C539A,2021-07-24,07:54:00
GBNMTH99A65E012A,STLSNL55P30E537Q,2020-01-30,12:10:00
PNINAA54T66I796U,WLLDNL90A04A898T,2021-03-09,16:46:00
SCRFNK98S10L840F,FRNGRD51M07G146L,2021-05-10,03:39:00
BSTGLD89M31M371Q,KTHMRL79C44E901I,2020-02-29,09:18:00
BLNLSI59L44I754K,PRVLRA61C44L724S,2020-08-25,19:45:00
SHETMY52C08H406D,VLLRRT69R11D041G,2021-07-25,20:17:00
LIXJCK86C02L575K,JHNSCI70R26A087R,2020-05-05,13:31:00
SPNJRM96H21C062G,GNZJMM62R30B198S,2021-07-23,04:51:00
SHETMY52C08H406D,WRRDMA53D08A127Z,2020-02-20,00:11:00
CLPJHN02H25H639J,LIXJCK86C02L575K,2021-07-09,00:33:00
STLSNL55P30E537Q,BLNNDR76D29C072G,2021-03-14,15:33:00
YTCRNN69P17A263F,DTHFNC93H03F707B,2021-09-02,20:03:00
WRSFDD70A04B506S,BRCMRY59A65H294I,2021-07-07,21:14:00
DTHFNC93H03F707B,YNGWLM78P15H590G,2021-02-06,10:55:00
CVRFRD95L63B418T,GNRJNN64B08D299Y,2020-05-18,12:25:00
PTRMLS95L01G492T,BCKLNR75S63L258J,2020-01-13,16:06:00
KLFJMS99H26F422A,NCHPGY58M48G421Q,2021-08-19,15:41:00
GRNDRS80B51E374C,TCKJYC58A44B774S,2021-04-02,02:13:00
SPNJHN87T10F976U,DVDKHL98S44G111E,2021-01-01,08:28:00
GNZJMM62R30B198S,WLLRLA58E52G222M,2021-10-18,02:39:00
HNSCLE92M26G447Q,MRSTMY83B23B686W,2020-08-26,04:26:00
LPZRMR64L63G153S,WLLDNL90A04A898T,2020-10-01,03:11:00
DDYNCY55H68G331W,STRLRY69C07E192Q,2021-05-23,08:11:00
TRYRRT89S21C194F,JRDRCE97M57L681R,2020-04-02,08:42:00
HNSCLE92M26G447Q,WLLRLA58E52G222M,2021-03-11,21:54:00
KLFJMS99H26F422A,LZRLYD51S54E847D,2020-01-26,20:00:00
HDSDRH98D58D061Q,GRFHRT66B27D284O,2021-05-31,15:30:00
LPZRMR64L63G153S,SKNJPH51S02C500E,2021-02-20,13:40:00
BSTGLD89M31M371Q,FRNGRD51M07G146L,2020-10-12,04:37:00
SKNJPH51S02C500E,STRLRY69C07E192Q,2021-07-24,13:30:00
BGYLSO52A48G663K,RMNMRY96C46H022U,2021-05-11,10:38:00
GZMDNN67E54L834Z,DLLDBR88B63D227F,2020-02-19,16:56:00
CRLCRY02E44E048J,DDYNCY55H68G331W,2020-05-09,08:06:00
CLLJHN64C04F078U,BRBJFF97T18A202M,2020-06-01,04:07:00
BGYLSO52A48G663K,KTHMRL79C44E901I,2020-10-24,23:08:00
SWNMHL73B21F664V,GNRJNN64B08D299Y,2021-03-13,05:26:00
JNSCLD84P13A810G,JPKLRY63B16C633M,2020-03-30,05:52:00
VSLLTT58D59D974O,STOTRY58M28A989V,2021-08-20,11:07:00
STRLRY69C07E192Q,DVDKHL98S44G111E,2020-08-07,08:30:00
WRSFDD70A04B506S,SPNJRM96H21C062G,2021-08-10,16:15:00
STRLRY69C07E192Q,FRSHLN61R41B038O,2021-02-04,00:29:00
FGRMHL82H18L237F,DWDROA52C53B097U,2021-07-12,15:35:00
STPGLD62R28B530H,BLNLSI59L44I754K,2020-11-10,22:13:00
STRBNC73A49G384I,LLTLND50C14D853V,2020-09-13,23:04:00
STLSNL55P30E537Q,MRRCRN86R26M093P,2020-02-21,11:05:00
DNGJML72P16B589Y,WDWJNN67T25L440J,2020-03-19,06:14:00
DTHFNC93H03F707B,BSTGLD89M31M371Q,2021-05-25,00:44:00
LZRLYD51S54E847D,HRDSNY94C52M267B,2020-10-24,17:24:00
STRLRY69C07E192Q,HSLLSE93H63M339H,2020-01-30,05:49:00
BDGTTH02S12H153U,LPZRMR64L63G153S,2020-02-16,18:23:00
PLLNHL78D22G311I,LRNTMR73E61D321M,2020-09-13,14:37:00
JNSCLD84P13A810G,BDGTTH02S12H153U,2020-12-11,11:39:00
GRNDRS80B51E374C,GLLJRM87C31G580R,2020-12-30,05:48:00
CRLCRY02E44E048J,KTHMRA59R57C816R,2020-11-24,04:59:00
LPZRMR64L63G153S,BRCJHN84D04C780Y,2021-10-19,23:03:00
HNSCLE92M26G447Q,GRBMRN82D57D038L,2020-06-17,07:25:00
GLLJRM87C31G580R,HSLLSE93H63M339H,2020-12-17,16:28:00
NVRJPH90S21E904H,LFFMLE91L09D596Z,2021-06-03,02:48:00
WHTFDR95T27E759W,LCNBBR88P55F817E,2021-08-14,05:56:00
WLLGDN82T25G459Y,SMTNRW84T12I192Q,2021-08-18,06:35:00
STJKNE55M03L673N,MTCKST02A69E784W,2021-07-22,06:05:00
LCNBBR88P55F817E,YNGMTN56H16E666B,2021-04-22,07:16:00
GRNDLD75L03D804W,WRSFDD70A04B506S,2020-06-08,09:35:00
CKOJHN53S03F001C,SHLLLL52M71L389G,2021-03-25,08:11:00
WTSLRN59T47A506O,CDRTCY54R28A265E,2021-03-12,00:51:00
KNGJSS58L01H528F,MRNJYO89D14B440G,2020-06-14,06:49:00
BRCMRY59A65H294I,XMEBBR59A42B171A,2021-10-29,08:54:00
TRYRRT89S21C194F,DLLDBR88B63D227F,2020-05-06,14:28:00
LCNBBR88P55F817E,KTHMRA59R57C816R,2021-05-23,03:00:00
KNSJNF91H43C691H,GRBMRN82D57D038L,2020-05-15,22:10:00
SLHSLV72P60D239O,STPGLD62R28B530H,2021-04-10,13:38:00
WLLGDN82T25G459Y,BRWSPH60M62E554M,2021-02-04,11:06:00
FLDLSU85S24H265W,STJKNE55M03L673N,2020-03-16,20:00:00
LMRGRG63B15G580A,BRCJHN84D04C780Y,2021-07-04,05:17:00
PLLNHL78D22G311I,RSSJPH67E22I457E,2020-02-25,05:52:00
BRDCRO63R66F162H,SPNJHN87T10F976U,2020-11-19,03:12:00
GRNDLD75L03D804W,MROJNF62B58D607A,2021-07-31,08:04:00
KHNLSI83T46C866B,JCBRCC50A63M420U,2021-02-26,22:35:00
RBRBRK59H52F562K,SCHLYD54L59D277S,2020-12-30,11:12:00
KLLLRT86E22I414T,LLTLND50C14D853V,2021-09-06,08:46:00
SNCRHR70E02I612L,DTHFNC93H03F707B,2021-06-16,14:04:00
RTCJDY92L65D057O,WLLNNA58A42C369H,2021-04-27,10:34:00
GRNDRS80B51E374C,WHTFDR95T27E759W,2020-12-24,14:16:00
MROJNF62B58D607A,MNGMVN93E11E576Y,2020-01-14,02:54:00
TCKJYC58A44B774S,MROJNF62B58D607A,2021-09-03,03:15:00
GRCJHN97C02I745A,LPZRMR64L63G153S,2021-11-01,02:28:00
STRLRY69C07E192Q,DNKRTI79E46E290E,2020-11-22,16:47:00
CLMDWN76E64L105N,DVSBBR79S41M196G,2021-04-18,10:05:00
JMSJHN61L30E689A,PNTJSS83R28A041V,2021-04-02,04:19:00
LEEJNA98H48E638A,VLNKHL81L44L146Q,2021-01-11,11:16:00
CRLCRY02E44E048J,MKLCRS90H44L173G,2021-11-02,02:26:00
CPRJHN86P01B167P,RMNMRY96C46H022U,2020-08-24,01:51:00
YNGNCY92A42L334B,SHLLLL52M71L389G,2020-02-11,09:03:00
SCHLYD54L59D277S,FGRMHL82H18L237F,2021-02-20,15:30:00
BLNLSI59L44I754K,RMNMRY96C46H022U,2021-07-08,23:20:00
RSNJSN91R25L734J,THMJTH73T54B844U,2021-07-20,10:39:00
YRYRLA94L13G204N,SLHSLV72P60D239O,2021-10-21,04:15:00
NDRSLY95E49A745P,GRNDLD75L03D804W,2021-07-20,04:53:00
SKNJPH51S02C500E,XMEBBR59A42B171A,2020-07-25,02:25:00
DVDKHL98S44G111E,DLLDBR88B63D227F,2021-08-31,23:49:00
LCNMGN89P66L277C,BRCJHN84D04C780Y,2020-09-17,11:38:00
YNGMTN56H16E666B,NGYJDY52E48F320W,2020-10-12,09:46:00
STLSNL55P30E537Q,GRCJHN97C02I745A,2021-06-18,00:25:00
HCKKST50H58L158V,XMEBBR59A42B171A,2020-12-30,00:33:00
GRCJHN97C02I745A,RTCJDY92L65D057O,2020-02-17,18:01:00
TCKJYC58A44B774S,HDSJHN73B07F256I,2020-11-21,06:24:00
BDNMRY91S41H505I,KHNLSI83T46C866B,2021-04-11,14:51:00
JCBRCC50A63M420U,MRODRH93M56M384G,2020-05-20,15:22:00
LTTNNA72M57A625D,BDNMRY91S41H505I,2020-03-02,22:36:00
KNSJNF91H43C691H,PHLJSN62A18E213Z,2020-07-28,11:45:00
JCBRCC50A63M420U,NCHPGY58M48G421Q,2021-10-15,00:47:00
RSDWTR78C28G156H,SMNZND76S52A398Q,2021-03-18,08:04:00
NDRSLY95E49A745P,BRKPRC73A50B608C,2020-11-01,06:43:00
JHNDBR55P46G123T,PRCRTR79L29L270U,2020-05-24,05:48:00
SLDHLN85A49F422V,STJKNE55M03L673N,2021-03-29,04:40:00
SKNJPH51S02C500E,SMNZND76S52A398Q,2021-06-02,12:52:00
LFFMLE91L09D596Z,WTSLRN59T47A506O,2021-02-07,17:52:00
NGYJDY52E48F320W,VLNKHL81L44L146Q,2020-05-13,08:35:00
FREDTH50S54B120C,JRDRCE97M57L681R,2020-02-28,02:57:00
KTHMRL79C44E901I,THMJTH73T54B844U,2021-04-15,09:08:00
RBRBRK59H52F562K,DTHFNC93H03F707B,2021-01-07,09:42:00
WTSLRN59T47A506O,MRCRSO85P65A737K,2021-02-11,23:55:00
JNSCLD84P13A810G,SWNMHL73B21F664V,2020-07-21,04:11:00
LPPDLD70A03H026E,MCGSNY98M10A537X,2021-03-11,08:35:00
RSNJSN91R25L734J,DWDROA52C53B097U,2020-08-31,08:37:00
SPNJRM96H21C062G,MRRTMS79B15C974V,2021-10-19,10:05:00
WLLRLA58E52G222M,WTSLRN59T47A506O,2021-09-05,14:20:00
JMSJHN61L30E689A,GMBDRK56D23E593M,2020-06-14,03:03:00
JPKLRY63B16C633M,WHLDWN60T17H599M,2021-06-28,05:27:00
JHNSCI70R26A087R,DVSBBR79S41M196G,2021-06-12,04:25:00
HFNLNC51R06F846Z,FREDTH50S54B120C,2020-08-10,04:08:00
PHLJSN62A18E213Z,MYRWLM79B25A712W,2020-10-16,17:21:00
BLNLSI59L44I754K,WTSLRN59T47A506O,2021-05-22,17:39:00
DWDROA52C53B097U,DVSBBR79S41M196G,2020-10-29,15:51:00
BRCJHN84D04C780Y,KNSJNF91H43C691H,2021-07-11,18:59:00
FNKCRL68P25D666Z,CPRJHN86P01B167P,2020-10-09,08:09:00
BRDCRO63R66F162H,FGRMHL82H18L237F,2020-10-30,06:29:00
BGYLSO52A48G663K,BLNNDR76D29C072G,2021-03-11,20:25:00
CLMBRN67E26H720B,STORBE83T53B535L,2021-08-01,18:22:00
MRNJYO89D14B440G,SNCRHR70E02I612L,2020-07-22,00:54:00
CRRJSO55T31A376Z,VSLLTT58D59D974O,2020-05-16,16:21:00
STLSNL55P30E537Q,JRDRCE97M57L681R,2020-03-05,06:13:00
MCLSLL63H59H822V,WLLSRL93T52I326Y,2020-06-19,07:25:00
SHLTRS58D49F815D,SLDHLN85A49F422V,2021-01-28,19:36:00
BRWPLN97H69G189W,RBRBRK59H52F562K,2021-02-17,12:14:00
CLMDWN76E64L105N,VGEZCK52A22H189U,2021-01-01,20:50:00
VSLLTT58D59D974O,WLLLLN83R62A857R,2020-09-24,14:59:00
KNGJSS58L01H528F,WLLRLA58E52G222M,2020-08-20,21:56:00
KTHMRL79C44E901I,THRCRS72D63M021H,2020-06-04,20:23:00
MRCRSO85P65A737K,BGYLSO52A48G663K,2020-01-27,14:52:00
TMPDNS94M57C901C,SPNJRM96H21C062G,2021-09-15,19:19:00
SCRFNK98S10L840F,PTRMLS95L01G492T,2021-09-19,04:09:00
LPSMGR93P42C533G,MCLSLL63H59H822V,2020-09-11,18:58:00
SCRFNK98S10L840F,FREDTH50S54B120C,2020-08-20,13:00:00
STLSNL55P30E537Q,RCHNHN73S15A734P,2020-06-25,16:10:00
DDYNCY55H68G331W,BRNLHE55R64C286K,2020-12-23,19:51:00
SMTNRW84T12I192Q,FGRMHL82H18L237F,2020-07-04,14:04:00
CHNMNG65R47H002C,BSTGLD89M31M371Q,2020-09-24,08:43:00
DNLRLD97R10E618V,BRDCRO63R66F162H,2020-05-06,20:59:00
NCHCRG65B09C503O,MTCKST02A69E784W,2020-04-01,02:41:00
BDNMRY91S41H505I,DVDKHL98S44G111E,2020-08-14,19:32:00
CKOJHN53S03F001C,MYRLNL84M29G823I,2020-03-03,17:50:00
LZRLYD51S54E847D,LCKLPU63A14L248G,2020-04-13,22:47:00
BRWSPH60M62E554M,MNGMVN93E11E576Y,2021-07-24,03:50:00
GNZJMM62R30B198S,PLLNHL78D22G311I,2020-08-01,02:00:00
KTHMRL79C44E901I,RSDWTR78C28G156H,2021-08-09,00:28:00
RSDWTR78C28G156H,RBRBRK59H52F562K,2020-12-25,04:39:00
CRRJSO55T31A376Z,RMNMRY96C46H022U,2021-03-18,01:04:00
STPGLD62R28B530H,HNYRHR01R25H878A,2020-01-31,23:31:00
MKLCRS90H44L173G,WDWJNN67T25L440J,2020-01-18,21:53:00
LYNMRC54A29D009G,SCRFNK98S10L840F,2021-02-22,13:37:00
HWKSVN87L31F455R,PNINAA54T66I796U,2020-05-31,13:46:00
MNGMVN93E11E576Y,LLSVGN67T61D344L,2021-09-13,14:13:00
BRWPLN97H69G189W,BRDCRO63R66F162H,2021-02-18,08:54:00
FREDTH50S54B120C,YNGWLM78P15H590G,2021-06-04,18:44:00
LCNBBR88P55F817E,SCHLYD54L59D277S,2021-10-02,19:06:00
LFFMLE91L09D596Z,KNGRSL57M27L167F,2020-01-10,15:24:00
FLRCLS87M29I936O,BRWSPH60M62E554M,2020-10-23,15:37:00
LNRLVN82B12G713N,LCKLPU63A14L248G,2020-06-22,20:39:00
KNSJNF91H43C691H,GRCJHN97C02I745A,2020-01-06,08:33:00
VLLRRT69R11D041G,CVRFRD95L63B418T,2020-02-15,07:07:00
WHTRSL88M48G273U,DVDKHL98S44G111E,2021-01-30,13:57:00
HDSJHN73B07F256I,VSLLTT58D59D974O,2020-04-04,02:43:00
PRCMHL59T49G802A,MNGMVN93E11E576Y,2020-10-21,23:43:00
WLLRLA58E52G222M,WLLLLN83R62A857R,2021-08-11,22:42:00
PRKPRC59M42F793E,JPKLRY63B16C633M,2021-07-11,06:06:00
WHTFDR95T27E759W,DVSBBR79S41M196G,2021-05-26,14:12:00
SMMNNA60C46H245N,KRKPTR52T16L562R,2020-09-06,21:34:00
PRCRTR79L29L270U,LCNMGN89P66L277C,2021-09-14,08:34:00
LPPDLD70A03H026E,HWKSVN87L31F455R,2021-02-03,23:44:00
PRCRTR79L29L270U,MTCKST02A69E784W,2020-01-27,15:06:00
SHETMY52C08H406D,CLPJHN02H25H639J,2020-02-24,22:57:00
PHLJSN62A18E213Z,SHLHRD51E19C941J,2020-05-15,09:35:00
KNSJNF91H43C691H,HDSDRH98D58D061Q,2020-02-20,11:08:00
LLTLND50C14D853V,JRDRCE97M57L681R,2020-08-25,09:54:00
LCNMGN89P66L277C,HSLLSE93H63M339H,2020-01-07,22:18:00
LPSMGR93P42C533G,PTRMLS95L01G492T,2021-09-21,22:24:00
MLLNDI78C68A122T,YRYRLA94L13G204N,2021-07-21,02:35:00
BSTGLD89M31M371Q,DNGJML72P16B589Y,2021-10-19,06:00:00
SCHLYD54L59D277S,JRDRCE97M57L681R,2021-01-14,11:47:00
NCHCRG65B09C503O,WLLNNA58A42C369H,2020-03-07,15:14:00
FLRCLS87M29I936O,DNGJML72P16B589Y,2020-09-02,06:31:00
BRCJHN84D04C780Y,LNRLVN82B12G713N,2020-01-10,01:34:00
RMNMRY96C46H022U,DTHFNC93H03F707B,2020-11-16,15:44:00
WLLRLA58E52G222M,WHLDWN60T17H599M,2020-02-04,20:56:00
CKOJHN53S03F001C,WDWJNN67T25L440J,2021-11-07,21:48:00
RBRBRK59H52F562K,HNSCLE92M26G447Q,2021-11-01,04:49:00
GLLJRM87C31G580R,CLMDWN76E64L105N,2020-10-10,07:44:00
MCNDNY66H20C974L,FLDLSU85S24H265W,2020-04-17,18:31:00
PRCRTR79L29L270U,GRNDRS80B51E374C,2021-01-29,14:30:00
SPNJRM96H21C062G,PLLNHL78D22G311I,2020-09-12,21:41:00
MROJNF62B58D607A,LRNTMR73E61D321M,2021-07-11,23:08:00
MCLSLL63H59H822V,PNNRHR81M05E356N,2021-07-15,07:36:00
LLTLND50C14D853V,KHNLSI83T46C866B,2020-02-24,21:57:00
WRRDMA53D08A127Z,NCHPGY58M48G421Q,2020-09-11,10:17:00
GRBMRN82D57D038L,PCKDTH82L44E967N,2021-09-20,09:19:00
WHTRSL88M48G273U,RGRJLN85P04F599C,2020-12-08,19:31:00
DNLRLD97R10E618V,FNKCRL68P25D666Z,2021-04-06,12:28:00
MCLSLL63H59H822V,LLSVGN67T61D344L,2020-06-03,21:44:00
FRSHLN61R41B038O,MCGSNY98M10A537X,2020-09-26,19:03:00
SLDHLN85A49F422V,KNSJNF91H43C691H,2021-03-25,21:18:00
YRYRLA94L13G204N,CBRRGG92B14A663J,2020-11-01,15:44:00
CBRRGG92B14A663J,STJKNE55M03L673N,2021-06-10,05:16:00
CDRTCY54R28A265E,BLNNDR76D29C072G,2020-05-26,08:01:00
PLLNHL78D22G311I,LZRLYD51S54E847D,2021-02-20,15:53:00
